Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
IDA & IBRD total,IBT,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,28.70887974,29.77163691,19.55999366,19.60408377,,,,,10.70218523,9.738276315,8.87242757,8.779739144,14.25537804,15.73293789,13.76758416,14.923119,18.4317658,18.42791398,17.81837092,17.87499459,17.6184752,19.27870607,20.98253787,19.74636238,21.40489257,20.68895802,22.08752441,21.74074702,21.14932262,22.10022924,20.54628712,17.47141958,16.55342672,15.90913988,16.83166231,13.56932458,
IDA total,IDA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,27.21075173,33.09691766,36.94780998,38.5879841,43.72056921,44.90757453,45.15208771,44.12518427,41.37486985,,,48.30792043,,,,,,,,,,,,,,,41.99569167,40.9402846,,,47.29865958,48.27783185,46.77261644,47.56258619,,,50.67922843,46.97742489,47.48120167,45.50214565,43.85932006,45.49627716,41.51329623,43.51270824,46.92929826,37.41065796,43.28439259,44.37432116,46.78790643,44.28304134,
IDA blend,IDB,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,7.889004566,8.059090663,9.892115515,18.69982801,23.97983221,21.90114609,13.12003924,32.71228237,41.16437268,50.22693125,56.30412257,58.71272183,67.85730049,68.14848961,67.25649091,68.11130314,66.80238167,73.04640533,,72.06782553,,70.1830987,69.15777539,70.17035595,65.54253628,67.30912666,,,,,,,,,69.71388379,70.1768304,71.05327299,73.41785411,71.26680281,70.64799469,67.04578758,70.18233363,,,73.79719893,70.64895881,67.45418957,65.30653216,64.70632074,64.88661592,62.61291956,65.10675249,67.85160655,61.93425874,65.34709927,63.47478246,66.36806105,61.70445734,
Indonesia,IDN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,31.71176541,,,,,36.0096995,40.70809308,47.34641535,32.82648222,39.84553321,51.36468131,50.10189843,70.17407484,74.87190483,70.28837736,67.9887776,68.59145244,65.20464347,71.85734784,79.80308406,82.41431037,76.3563451,71.65227244,66.59681593,54.75878104,48.9829556,,39.76263103,43.77447748,38.32722942,33.1893667,28.21761126,26.27306475,25.33860252,25.81704455,24.61252129,19.30301323,22.99505023,25.24383597,25.34442741,24.33481121,25.72926239,25.92969595,27.68710489,27.40031439,25.60050685,29.03185455,28.27734961,29.63941095,33.86407709,33.34778403,31.44082892,29.04285353,23.04277507,19.28903337,21.83787701,23.31002767,20.33802234,
IDA only,IDX,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.07249477,25.19215353,24.36809473,23.85635151,24.07803945,25.73393688,25.85348685,18.3081469,25.67320525,23.64109682,23.8514844,23.93941491,16.69954859,,,7.781750893,,,,,
Isle of Man,IMN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.978182032,1.016112754,1.353886564,1.193326706,1.170544125,0.835056662,0.902340645,0.777187343,0.834097593,0.536376283,0.650747479,1.336396879,0.667233602,0.888840753,0.662988705,0.562178813,0.386469356,0.28057545,0.431298828,0.427624302,14.81376377,16.32822666,15.57428849,6.038179074,3.362514146,4.210410493,2.570707912,2.641902737,2.925310777,2.366546492,2.833973277,2.230464747,1.948446019,1.657738682,1.545232057,1.136236457,0.425308278,0.247356545,3.405619777,4.894513618,4.645977677,6.100975448,8.067957165,10.46015835,14.85429911,16.18956829,18.06488889,13.58640537,17.22965524,18.75854612,18.77889356,20.66688912,19.63407488,11.8719129,10.64219207,12.18594667,15.06745135,13.77635066,
Not classified,INX,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,1.682070829,1.138149334,1.5085,0.72826638,2.300051685,1.072352636,1.404127096,1.519438933,1.188411652,0.859883793,0.753641984,1.320035463,1.324633446,0.662230865,0.662896845,0.410568497,0.479282121,0.646642745,0.652115125,0.632573096,1.145614425,1.201007056,1.269470226,0.781484344,0.720086428,0.543555725,0.470350604,0.631911043,0.594795085,0.580686296,0.58713881,0.478382742,0.434674661,0.40878262,0.416004173,0.264724263,0.264334275,0.344013748,0.320556204,0.384909274,0.242554154,0.474636792,0.698321635,0.647972505,0.769403876,0.963108452,0.706922426,1.130116681,1.45264523,1.760872585,0.922546627,0.914114609,0.687610478,0.579429258,0.807461818,0.85293801,0.58098815,
"Iran, Islamic Rep.",IRN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,86.58671154,87.99886738,86.72392674,87.27069375,90.37252785,89.25440946,88.89596689,88.61827106,87.31187156,88.25513027,89.76931988,97.33175846,97.04257554,97.61446461,99.15105768,,,,,,,,,,,,,,,,,,,,85.80039504,81.29777183,86.07002643,88.86753108,85.20511318,70.30798979,79.47805549,78.95868775,83.08094753,83.28382002,,,,70.80181726,70.50412512,,71.71726753,67.79531542,57.79308835,67.58622264,71.05788674,68.67773477,,
Iraq,IRQ,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,93.97647448,,,,,,,,,5.898386255,6.39163732,20.28982818,33.9996651,33.73391035,,,,,,,,,,,,,,,,,,,,,,,,97.01202679,95.00668871,95.09549144,,96.00613586,96.35556577,99.45918162,99.62942066,99.75681127,99.69371789,99.70458733,99.77907491,99.74973672,99.79687117,99.88605853,99.78727564,99.98648514,,,,
Iceland,ISL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002043231,0.000573714,0.001112716,0.049235539,0.069056259,0.051120225,0.073815157,0.047690507,0.060751638,0.059232836,0.161376703,0.144654878,0.359889068,0.233396686,0.406543444,0.234564341,0.518432514,1.396455652,2.330750484,1.453434531,1.482655368,0.991647003,1.028225961,1.932915897,2.013471099,1.598815899,1.99096003,1.610711869,1.308769526,1.180884703,2.013826405,1.593541871,
Israel,ISR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,1.350251292,2.196043481,2.526244139,2.36312446,0.035678872,0.0836719,0.043533077,0.023923681,0.025399146,0.016274138,0.013888259,0.006621796,0.004904501,0.009638119,0.01688517,0.014201507,0.007812809,0.031137589,0.017946341,0.008130332,0.00488936,0.009690723,0.00977085,0.010502884,0.017187384,0.013838232,0.561978757,0.567005131,0.663368896,0.575536913,0.597431122,0.602703768,0.544419085,0.023693495,0.512173463,0.52582824,0.503369637,0.522021437,0.023816066,0.025655698,0.039991328,0.037073577,0.02602273,0.058722498,0.098899568,0.151946534,0.911525799,0.045874991,0.86528471,0.971529019,1.700328164,1.57983967,1.14301444,0.791842718,1.387747613,1.437262426,2.264610328,2.054003263,
Italy,ITA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,5.589753854,5.513221466,5.051432147,5.445189912,5.854116254,6.118575959,5.9692111,5.112583718,5.066317495,5.4357879,4.425487856,5.66943148,7.806007921,5.829724691,5.690788475,5.613404543,5.878401468,6.581644876,5.66128949,6.279346362,6.795687022,5.356672515,4.529629259,4.669831279,2.789261818,2.438157261,1.928658001,1.991038459,2.305607923,2.330807756,2.209253178,2.170109619,1.579761128,1.247699348,1.225302735,1.424175786,1.100874983,1.193634792,2.021512869,1.910413643,1.746009624,2.135904298,2.34086221,3.438720286,3.600073862,3.841373368,4.612586046,3.557455665,4.638894048,4.760732267,4.699484741,4.277316297,3.739037659,3.294407366,2.663594635,3.272562414,3.470594005,3.049475503,
Jamaica,JAM,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0,4.12E-05,,,,,,,,,2.78776743,2.375481866,1.45749172,1.50131307,2.723213321,2.282473277,2.587002183,3.939738522,1.90785362,2.70408047,3.654339514,4.015203886,2.501161564,5.215501063,3.121308082,1.960287774,,,,1.023590082,0.97938782,0.617553349,0.507223429,0.55258868,0.440233672,0.24187523,0.224612318,0.295989205,0.292569095,1.204739146,2.641907453,2.353392421,2.418708137,7.443551343,13.73212812,15.08858173,18.27628956,17.23679132,22.61307875,24.21700358,23.60028056,23.83167965,21.80884108,16.02775656,15.89927154,18.80898228,14.92029794,19.33981793,
Jordan,JOR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,0.017719492,0.009609884,0.034266232,0.13233918,0.159136,0.109773998,0.021310553,0.291649582,0.005175977,1.213262112,0.326863214,0.701824268,1.290216642,0.011981729,0.030713225,0.01278943,0.248938052,0.038696536,0.015838465,0.033842267,0.003990671,0.003132255,0.037807893,0.005335882,,0.000522055,0.000852695,0.003752339,0.000743513,0.005563175,0.008988749,0.001621342,,0.004184024,0.070853654,0.003612837,0.013409562,0.010985865,0.006383522,0.275406106,0.68155235,0.97244592,1.026272197,0.827504222,0.150133106,0.561906844,1.077029244,0.184803899,0.282058142,0.173899845,0.16791963,0.120929763,0.104709249,0.123590705,1.713922674,2.033145312,
Japan,JPN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.396572158,0.312482702,0.353070485,0.355348188,0.324276026,0.316350438,0.241101834,0.312492591,0.24621393,0.260515195,0.258559568,0.250187316,0.452295302,0.394105161,0.174810986,0.193417096,0.26744472,0.345906785,0.388810686,0.364514476,0.296764249,0.294454468,0.296955005,0.306495771,0.281277449,0.341508276,0.21767597,0.350659282,0.439040701,0.412574231,0.4695286,0.546837201,0.582210793,0.562941677,0.474366188,0.453849667,0.318688278,0.293460616,0.317130632,0.374142641,0.336838531,0.330277857,0.404433334,0.748696218,0.911800481,1.299101286,2.402803434,1.813316645,1.695026164,1.979308109,1.682144933,2.33284305,2.292641698,1.82112089,1.453148292,1.62972235,1.810716945,1.985321962,
Kazakhstan,KAZ,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.98919593,32.94303926,34.15605104,36.70438198,43.64377853,50.12379135,56.06816293,58.29684124,61.22103556,64.25558668,70.1188445,68.71409097,66.01047368,68.72213756,69.51415734,71.68062897,72.02108048,69.87926475,76.29566457,76.39255779,67.71816356,60.73287486,63.32691429,70.03284765,67.07441584,
Kenya,KEN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,21.95588721,17.4863845,18.83357161,20.07808471,33.40114961,31.97618285,27.39815918,20.50229738,18.91958418,16.26826328,11.41975128,13.5612588,,,13.10135783,16.7874038,11.31551143,9.375279587,4.122781105,6.140491766,6.995792267,9.305891545,8.569098511,8.350682046,8.07794916,0.137453898,16.61653423,19.15510449,0.901139664,18.31992266,7.272915301,4.263711197,2.098216749,4.201304951,4.195350875,,,0.938271793,,10.400205,7.46355732,1.006026026,0.834754687,7.737080485,
Kyrgyz Republic,KGZ,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.05675431,15.31265386,,5.63715556,11.81910387,16.3595281,11.44326662,12.63458615,3.342685651,3.138611041,7.530216666,12.92584268,11.71612034,3.800089428,3.400654443,7.42229639,10.01983697,12.22011511,10.78278863,7.60556455,5.217995805,3.439765227,4.958634735,7.589510388,6.039246621,
Cambodia,KHM,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.066681477,0.135821951,0.105214943,0.03419751,0.036649909,0.006455554,,0.586181113,1.721924722,5.275116999,0.007506923,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001032347,0.003183006,0.000663861,0.000946548,0.001173473,7.95E-07,,,1.23E-05,,0.000103594,,0.014695252,0.000907739,3.21E-07,2.94E-05,0.007714306,5.14E-06,0.000711772,6.86E-06,
Kiribati,KIR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017098897,,0.000246463,0.06290451,,,0.000116311,0.000171954,32.4586508,8.282381069,9.666021862,8.282382004,,,,
St. Kitts and Nevis,KNA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,0.00196871,0,0.005378752,,,0.000369519,0,,,,,,0.001514385,0.000452402,0.005478242,0.00654153,0.001082081,,0,0.002097167,0.09811212,0.013773417,0.005993536,0,0,0.11097271,0,6.97E-06,0.000106886,0.003304056,0.006593758,0.00891955,0.000574331,0.001570141,0.000655443,0.000382771,0.026858305,,,
"Korea, Rep.",KOR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,4.854420516,2.975833936,2.097272366,1.084372199,0.603301748,0.553410298,0.504549857,0.78408174,1.055998907,1.063892048,1.124749396,1.101886261,2.41952805,2.054209017,1.879758354,1.169509182,0.320978158,0.120891022,0.190582478,0.749168453,1.306553818,2.194173443,2.751075015,3.067799201,1.780790301,1.525863701,0.964805941,1.101123941,1.072116405,2.099119117,2.273654414,2.251839398,1.818383162,1.976619491,2.980761012,3.928759874,3.47342865,4.044155083,5.442408241,5.324484164,4.032566921,3.561061078,4.148774911,5.523352884,6.428000817,6.630537629,9.112410916,6.543033854,6.985642296,9.561611279,10.49406375,9.669557975,9.19087239,6.288276285,5.549287267,6.345762887,7.934608766,7.779616248,
Kuwait,KWT,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,94.00191158,94.58577548,93.56689962,92.34835887,94.58960601,91.5257419,89.76623337,88.3590352,88.55109907,89.7524265,88.85138917,83.60010004,75.64603103,79.08972145,82.77825927,,0.278945999,0.235079667,0.187913082,2.954626431,92.30649099,80.35513241,94.52764165,95.06708983,93.8684682,94.6750413,95.22160958,95.05083861,89.12609525,90.63725589,94.30548808,93.23043313,92.49862042,93.43764634,94.59859657,,96.4752875,96.3029618,96.49098294,93.20821862,92.75187318,94.84186853,,94.2171768,95.21694916,92.49929855,92.73911163,93.57419475,90.89514947,94.36778805,
Latin America & Caribbean (excluding high income),LAC,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,11.32920927,11.16312426,10.82775098,10.6575782,14.97953661,10.72560155,9.915188347,10.08406992,9.881529033,9.737214829,9.45083459,10.40048606,12.17676651,16.59338876,16.5490269,18.94947334,21.19664746,27.24126541,37.26707884,40.94418444,43.84319778,38.70823234,38.23898714,36.47227931,23.36211516,28.01131307,,,30.45033592,25.95438432,18.39998702,16.26488532,14.56515263,14.0990652,15.80959992,14.29162657,11.5696989,14.028792,17.22136565,16.24991986,16.60683217,17.87812374,18.36716576,20.55875083,21.4101678,14.81279041,22.91770334,21.01494497,21.69504916,20.81980822,23.02594268,21.58558891,13.74529129,9.613431872,8.367572493,9.879006479,11.87108429,11.16852521,
Lao PDR,LAO,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,491.6592996,722.7627826,390.4576995,449.7151434,385.2695111,222.7945915,76.67906258,254.2419875,359.2561372,270.5386756,342.6385373,208.6881113,64.10754067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.870340669,0.77008501,0.673677615,0.616634277,0.042123341,0.176088512,0.240806629,26.32641542,24.25197798,27.0504539,
Lebanon,LBN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,0.160686217,0.327773398,0.215264638,0.136536169,0.151511501,0.358322394,0.47215065,,,,0.066848638,,,,,,,,,,,,,,,,,,,,0.075798634,0.057654264,0.043709652,0.178629678,0.15546371,0.448163887,0.231199845,0.262871807,0.348214728,0.299487266,0.217321453,0.332848339,0.33856174,0.132265055,0.098238164,2.017962685,8.557377659,0.975199707,0.812714002,0.476668922,0.494338929,0.836215662,,
Liberia,LBR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,0.013860984,,,0.002021829,0.000481173,0.043470273,0.010668371,0.05442183,0.042574532,0.057197301,0.001971275,0.006530526,0.001800693,1.163730689,0.066711073,1.568229282,0.121468651,0.004156612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,95.81962107,98.71746418,99.16573876,99.40375451,99.62228313,99.78369966,99.8769457,99.88248649,99.91759552,99.94513462,99.7705741,99.76853944,99.96851621,99.99369547,99.99984887,99.99771725,99.72036436,99.56849794,99.99999993,99.62885039,,98.79747327,98.42340236,98.53516552,98.64340702,96.84483601,,,,,,,,,,,,,,,,,,,,96.62472329,96.73770392,97.8939049,97.71816061,,,,,,89.05279231,,95.39674888,,
St. Lucia,LCA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,0.00304677,0.012552013,0.000222514,0,8.74E-05,1.21E-05,0,0.00532012,0,0,0,,0,0,0,,,,0,0,0,0,0,0.000143832,0.000815661,0.001147797,0,0.005307634,0.000576927,4.66E-06,0,0,0.001005359,0.001318237,0.00988461,0.024475633,0.043731044,0.014881702,0.011960673,0.007485001,0.015304192,0.217437147,0.333605117,2.237798233,5.616844654,3.454619783,3.508226702,
Latin America & Caribbean,LCN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,10.66246934,10.70191724,10.29255114,10.0610352,,10.03009503,10.09491329,10.26163294,9.969891048,9.873915964,9.592615152,10.56728171,12.56508032,16.48951703,16.33002512,18.49805285,20.34578741,25.68997809,34.52709878,37.69336713,40.40016175,35.64147069,35.01841599,33.41591087,21.60350274,25.73336637,,,27.20049446,24.03641887,17.45783009,15.30038588,13.70593892,13.15306063,14.75327641,13.34678674,10.8796933,13.24065595,16.2447,15.26640094,15.64194355,16.9420531,17.25003785,19.36745779,20.14642564,14.07914449,21.37607645,19.69343794,20.10836411,19.2334313,21.12827774,19.9368715,12.92088145,9.138666386,7.505486326,8.876008725,10.78286311,10.13730206,
Least developed countries: UN classification,LDC,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,12.48374182,,,,,,,,31.81157575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.60109787,,55.81771795,51.30746741,52.68616016,48.26818001,48.65409478,56.17458657,42.03859841,,,,,
Low income,LIC,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.55223801,51.25123545,,53.01694198,54.28998827,,,48.39827927,,,,,,,,,,,,
Liechtenstein,LIE,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0,0,0,0,0,0,0,0,0,0.255169009,0.435724187,,7.506277067,0.046497892,0.493992538,0.381990992,5.883618878,9.68701059,15.39680643,12.8761408,13.13841057,9.309902086,8.791493351,8.998471795,5.822039391,4.902181348,,,1.471566784,1.3965441,0.534507754,0.630861226,0.701524664,,,,,0.432362605,0.50116222,0.428707948,0.304586212,0.018624765,0.150369712,0.008210777,0.116256284,0.028339574,0.021409052,0.029462862,0.157835034,0.440287998,0.359491985,0.316453475,2.638481717,1.808345308,1.600245886,2.558432046,,,
Lower middle income,LMC,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,12.95615211,,11.40058588,14.71377051,17.4191595,19.94874742,16.96980455,24.37887126,27.99066696,26.30705846,26.96558615,26.23039347,29.08677663,32.64590538,,34.00618331,,36.64606462,36.07315378,32.93576122,30.07409618,29.37933129,,,,,,,,,25.14392706,24.39231152,23.01341762,24.56175877,26.12575005,26.12533452,25.29415946,26.44596261,18.34062929,20.43000655,30.91069434,35.20551395,30.93177673,32.05805887,32.4657761,33.72813737,32.8724987,33.62564032,33.65567077,28.49191575,28.64427331,29.99413204,26.51822007,21.83118727,
Low & middle income,LMY,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,29.60179294,30.3099639,19.88232606,20.23007343,,,,,10.77593868,9.842270456,8.917442525,8.904216854,14.81237603,16.40252594,14.37209313,15.56904886,19.23059269,19.2401441,18.5858511,18.66197505,18.36888235,20.07565887,21.90165427,20.70473378,22.42746471,21.71877097,23.19890642,22.83444478,22.23022525,23.22221389,21.59759597,18.38248114,17.51145756,16.83141475,17.77874285,14.36628478,
Lesotho,LSO,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017070808,0.003401302,0.062408445,0.017576576,,,,0.362746988,0.015915715,0.072397122,0.140305301,0.116199998,0.079987295,0.047396077,0.070641275,0.078207267,0.084092891,,,
Late-demographic dividend,LTE,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,21.65270037,,11.52532464,11.59743084,,,,,11.53860449,10.4340322,9.173987408,9.445906228,14.33455718,13.25585213,13.03041286,18.06903139,20.33347039,20.54754982,18.20469763,18.20115195,18.75919632,18.49631159,20.52919689,20.13969476,21.49325649,18.88185101,20.10984254,20.80652943,19.48038708,21.31252466,20.79042445,18.03205595,15.62874788,16.52459169,19.24967147,19.14997135,
Lithuania,LTU,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.671748351,,15.86444817,11.38841941,14.87162798,17.23219623,18.63010256,14.41699472,20.85492099,23.14400946,18.61777243,19.43329207,25.0656944,26.63071013,23.50409612,13.326572,24.83282476,21.31570237,23.35027875,25.2868445,24.501988,23.03529856,17.54920409,16.30538896,13.77419531,14.78276082,14.60357632,13.13484428,
Luxembourg,LUX,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065795161,0.094714124,0.17415004,0.564341587,0.479403295,0.569404937,0.484746206,0.755468291,0.772267075,0.866779884,1.244345013,0.950253839,0.823809467,0.906015695,0.912457219,0.792755502,0.48211506,0.063061255,0.07979446,0.098011811,0.097407928,
Latvia,LVA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.776997037,1.747778145,2.018289214,1.048219103,1.712526939,2.945652943,2.468900583,1.378537596,1.47360238,1.377208789,4.616616376,8.893938591,5.176293955,3.65843402,3.432910219,5.058882522,5.30562594,8.255669342,7.839776891,7.696491619,8.650822241,7.456898103,5.686060665,5.239201059,5.240958826,4.538846876,
"Macao SAR, China",MAC,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,0.000198651,,,,,,0,0.01016216,0.027633335,0.00984548,0.012620791,0.030445244,0.010033663,0.006890148,,0.013265183,0.009328065,0.017405917,0.017303166,0.017727572,0.01075983,0.004772416,0.394511353,0.423261803,1.48E-05,0,0,0.001101906,3.48E-05,0,0,0,0,0,0,0,,,,,0,0,,,,0,
St. Martin (French part),MAF,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.791204097,0.772708503,0.749100211,0.5854705,0.299881013,0.501272094,0.717319463,0.318086023,0.38286556,0.365536147,0.206766335,0.53931725,0.696813409,0.918567303,1.405720542,1.564076243,1.405065848,3.617848097,4.845530182,4.525138194,4.253228372,3.967366161,3.955249003,3.887727228,2.551177428,2.743426335,,,,,,2.660602175,2.081167065,2.201746474,1.62676521,1.943863291,1.460349795,2.703239846,3.656995036,4.224208249,3.661914275,2.615135165,4.493505812,5.053734366,3.761782776,3.814175337,4.186639918,3.581599976,3.310519878,4.341454264,5.764502481,7.217830331,5.065120493,1.931311887,0.851631761,0.915717103,1.165072725,1.521821962,
Monaco,MCO,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.526790888,0.874796692,0.005551872,,0.002028215,0.027390598,0.090425752,0.018629428,0.023784053,0.595899463,1.603560151,0.193435475,0.324050217,0.238023798,0.284927103,0.353821508,0.335665843,0.685021287,0.310258499,0.193128762,0.253826204,0.13251074,0.058863311,0.058937353,0.047264589,0.015996297,
Madagascar,MDG,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.0177857,0.012796277,0.004438782,0.009371439,0.690170148,3.824030291,3.443541879,3.578801113,3.865129428,3.604910488,3.992043568,5.096249401,9.644812954,8.588182478,8.303755146,3.806160931,2.409163224,4.694705514,5.964219783,7.861459224,7.699658983,6.666494706,2.347509925,3.947602759,,,,,0.514116989,0.457299444,3.484025289,3.263338167,0.621261263,1.485339853,3.242224776,2.867955875,4.221656881,2.384907995,3.799398405,1.165992827,1.959673323,4.280068182,1.785552392,1.053887672,5.510206055,4.691938993,5.841847162,4.924053336,6.650837104,6.893227915,6.958830909,4.672483377,3.863637271,3.037464601,1.910436189,1.647027358,2.368260274,2.963666913,
Maldives,MDV,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0.01271175,0.072338961,0.023216059,0.045448487,0.034307353,0.046303721,0.046677738,0.025498648,0.008959632,0.001475831,0.014480104,,
Middle East & North Africa,MEA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,77.37234868,79.0297708,78.691585,,82.91216687,81.93421705,,,,,,,,,,,,55.55323982,58.56883243,57.68741513,,,,,70.71466838,78.04169488,80.12991084,79.48064153,69.90164258,68.51302314,71.39085121,71.47517733,74.45147482,74.63841659,74.30373769,66.68733322,70.02320595,70.05582345,66.41178846,70.13461923,67.7889268,60.38921718,61.58786362,60.55402111,67.5958731,68.38542485,
