"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Iceland","ISL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","22.7838925559593","22.8393539341747","23.7356012260757","22.8479920503025","21.7375673820267","20.7176542695691","21.1171534276592","21.8650906440595","21.1798032409758","22.5177715181589","22.9162458106947","20.5423824266586","20.9132725117335","20.0742731014503","20.2734161491054","20.6627750834379","22.2723859545577","23.4064717661637","23.4722253164134","22.8226153598458","23.1261933847701","22.4725712550899","22.2213865157471","22.479557470626","23.4096899876428","21.9640690494982","23.9824479006594","25.8904840129586","25.1669748430079","22.8458796157655","22.6504245583946","23.7087746476758","24.7494078347341","27.226835644096","27.1467362376602","25.9334866829598","22.8674225305956","19.7461802642386","20.0930340116204","20.5951555274119","21.4418113456688","21.9708296928747","24.6436023183362","22.8557944244337","37.9335259803783","24.1561930175545","23.4449049861287","22.3793078808177","",
"Israel","ISR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","25.5536626916525","24.1970963484382","30.4924531178533","30.2768166089965","33.6368857166297","34.9911088166122","33.0630285734173","37.6113982917385","35.74056554189","34.2423621078532","38.8326058357923","38.8142658109963","37.283467880015","35.0241878459885","34.0599281085848","31.3520245951359","29.604886713419","27.7642804854857","26.7477470548318","20.0448362036705","26.5589245050565","26.9149944151224","27.3897332395678","27.0367301168782","26.3363470078449","26.6275239233998","25.6959147962552","25.5681326069016","27.1220682815192","26.6720934976361","25.7134715542136","24.9625644269394","24.8404346465022","25.3420672938867","26.0749639160189","26.0194164196728","23.7583637779136","21.8541162241968","22.4968668072874","22.7570841805405","22.1430175063827","22.9495402963126","23.2056848702846","23.3425102089215","23.2847373420612","24.5796233035286","23.067846533104","22.547377683681","",
"Italy","ITA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","12.5506064689961","13.4981706996142","12.7138236197693","14.0733844475003","14.90944062829","15.6219819198489","15.7798498188031","17.3682515016408","17.7843394527004","19.388292337816","21.1283365413518","20.9558344369269","20.3961087234983","22.1763905904046","21.4923386549272","23.2404059156401","23.9476734943362","24.1777296606365","24.8085232753372","25.4978052359135","26.2749378403874","25.0940032697273","24.3630312862259","24.2906235146973","25.7756322038586","24.6443778103309","24.9930753491364","23.8097405190071","23.4057500716183","22.8913877183109","22.7635726624321","22.2158492727837","21.9593096119247","23.3278211677977","23.7633479184746","23.4899640312502","23.7429449463464","23.680622988167","23.6475892912704","24.9468297858102","25.1389039339171","24.8410721949095","24.739527170909","25.0703095459877","24.683679444024","24.2412593882172","24.6629830920236","",
"Jamaica","JAM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4781336217276","24.4940968000882","23.4864850280994","23.0828644767169","23.4680682029233","21.3287135032817","21.1031675539708","21.7440400125625","20.1091995719527","19.9140942077378","20.851857286619","21.892234514133","22.4946625353317","21.4148130153716","21.8590101924323","24.071100071624","24.1674973059177","23.2159728449925","24.0143899425756","24.786546428363","24.684756616975","24.9559702047372","24.2781717265526","23.364368298024","24.3328930313007","24.0120084575127","24.0556798335134","24.8174774699626","26.0289161729079","26.2256952612686","26.809843578632","26.4075295189625","",
"Jordan","JOR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.007278971136","17.9499661933739","22.9707103294525","20.9168342735486","19.9861937266214","20.7090976602739","21.6869945639706","19.0548109168894","18.1233329627345","18.1106160942969","18.9989368737466","18.6802964616492","17.4817063958818","18.2178776100649","20.996084146642","24.4158117612619","24.5549490999988","24.6896351218632","17.1522106470598","16.530351537568","15.4990908015398","14.6082372175739","14.9212805263941","14.9305149790259","15.4316440063156","14.9510255959658","15.0206304272221","14.7729472737978","14.8793706408414","14.8140383421975","",
"Japan","JPN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.13318921543","11.6271741488535","11.5907617945814","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.78722058676219","7.29479389602331","7.74536993437448","10.2213950712596","9.64230065323767","12.1343597833771","13.0832376530724","13.9086779667034","","","","","","15.7123804636498","18.2578342100647","13.3120981501594","16.0301777646187","14.1934327397187","9.8357115521941","9.92425019653","10.3030113756124","11.7177995865876","11.78694274063","",
"Kenya","KEN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8769793852876","16.2566353961708","16.183532527973","15.6378253335664","15.0851418193626","15.871158475217","",
"Kyrgyz Republic","KGZ","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5486530868942","16.801668055009","16.9491731803417","17.0462850607483","17.998857013595","17.694643639169","",
"Cambodia","KHM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.17291127378655","7.53784441565446","8.1172650354233","7.89324276851379","8.17882206885954","9.69697926493656","10.555196360938","9.64778105024212","10.0030401381124","10.1546928691448","11.0824863489844","12.0788529602508","14.6266308888619","14.5828781049436","14.8258905524274","15.7887189326961","17.0520845477052","19.7320552661182","",
"Kiribati","KIR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.6290232738997","18.3162518436679","18.0395563755274","17.7419392515161","22.0874691779168","24.9210499566464","21.9677357442768","21.2620556407939","24.8581923785714","",
"St. Kitts and Nevis","KNA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3862938970338","14.5853625768314","14.5234562613763","15.1978543544809","15.2460065501361","","","","","","16.5370676612364","15.7303370786517","21.0250383397169","21.5039688175606","21.2547584080431","20.6618133270161","20.8501620773488","21.6321300112301","20.7423144320697","19.5353038559253","16.7097733363866","18.4803987332141","18.4630266144407","18.5788964496624","19.1895681549098","20.3597162710831","19.027896954789","18.4612241107086","","","",
"Korea, Rep.","KOR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","11.1535487499121","10.4752772601451","11.5749525616698","13.2118062141963","14.4616107456746","14.1336299783428","14.5540559343259","14.7458668057514","14.6632733460709","14.6527668724255","14.696281503877","14.8016821361896","13.8946677303976","13.499421874805","13.238718347578","13.4562826936888","13.3744581138904","12.835807572656","13.4191812569245","12.5358223795587","12.7307408496336","12.4997898035194","12.6877415814616","12.9920949919083","13.2343650587174","12.9018021711367","12.6202187465621","12.7918903108108","14.2617780767866","13.5487884169826","13.2486667899345","13.6934575722654","12.9668278295344","13.3130704357982","13.7275352115127","14.8173827033418","14.495199990643","13.6509644478519","13.4369302936494","13.8509676319419","14.0775914974355","13.6306234375615","13.2411616632556","13.1581443398916","13.981952981677","14.4938185341627","15.5363837327673","","",
"Kuwait","KWT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","37.431693989071","37.2171311015523","32.677682472533","","","4.61580222111909","7.59796449593134","2.17842633347251","2.69990950265057","3.73615036971713","3.44477901726507","3.23829933001231","3.12861410380172","1.93800252405449","2.09502176890991","1.26738031622326","1.22982057143041","1.17599291111473","1.54507084715104","0.255607395220378","0.0858148101636521","1.09262406559551","1.42276428547822","1.14618124453099","0.965097411205735","1.17305875069243","1.49244292670587","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8762681171546","13.3020396354832","12.9586103605737","13.0130595683139","12.9280923683764","13.4645984439666","13.5317488440232","13.258011239659","13.4784952707555","13.5162642316308","",
"Lao PDR","LAO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9327257731959","12.6332288041608","13.3726880982344","11.9012298232129","11.8780771977299","14.4305901911887","15.3767134599505","16.5086439486372","15.1681037723611","15.0082855367349","14.9441191656562","16.4183940001544","16.8563060057761","16.8444766849835","16.3773329139207","15.1914028584287","14.0573490036236","14.098053903783","13.462345028939","13.5100859343764","15.3272322664641","15.3087429268704","15.291112920354","",
"Liberia","LBR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0513314535346","16.489850746888","16.6644444444444","16.1669542385596","17.2120653125","17.6395305283757","17.6326852295447","18.2691189469052","18.6849027299701","19.1338695705866","18.1607987371578","17.9501657484177","17.0802264235072","18.11457128014","18.0529631093025","18.7102515975767","19.1773550633672","18.2197677643801","","","",
"Latin America & Caribbean","LCN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1976396742689","13.668022784161","13.3487245945506","13.324938770228","13.208550957699","13.7320299437948","13.8105938839953","13.5067307535058","13.748396845973","13.7554182134688","",
"Least developed countries: UN classification","LDC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3584290833432","11.6304521371615","11.1982230156269","11.0340757524421","10.9433980996263","10.3148792632584","10.4201828195682","","","","",
"Low income","LIC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0208338512791","18.3047979696249","17.9534568745988","17.4699988990422","17.1679756304785","17.7520171555561","16.950690509915","16.0076920311995","14.4764269842611","15.0120754491787","14.5027655060765","14.6255003915026","14.0203617835683","12.7106758527447","13.4659689569891","13.7325290221471","14.5772591775899","14.2216085895166","13.2773344349014","12.8003204769597","11.3000305616986","11.2563933378824","10.4084147644471","10.4866231718808","10.1375062355162","12.3799519124394","12.201389606995","12.5312523431743","11.9191535512029","11.5537338373877","",
"Lower middle income","LMC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0014584432686","10.4446143629996","10.7314988001709","11.1050118350912","11.7320286699864","12.9303555088855","13.4442349212317","13.0952800167337","11.8245492282469","12.0422167613669","12.1800064492641","12.3765800879008","12.2710468486576","11.6909355082057","12.1504729471092","12.2968619879604","12.6762099291877","13.216223741982","","",
"Low & middle income","LMY","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5588941610583","11.8805283262013","12.3527960804518","12.6581693428975","12.5413767908925","12.4144941544985","12.0912847088415","11.9644445798481","11.7578435703279","11.8909140235701","11.9815526234242","","",
"Lesotho","LSO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","28.9883547464767","34.95877761032","38.6935165135429","35.5810898750737","31.6971536025787","31.9131915923134","30.6437131263782","34.1989953962846","","27.756576351192","28.3015262506093","29.67252715708","29.8707957503943","28.750497175983","26.9618996861051","29.2124748908169","25.0805433413429","24.7222153263144","22.9395558569836","25.7822061516583","24.1941630480867","27.1148820182378","28.9613250043846","28.5739007299318","33.9197543425177","38.5317808227482","38.4407226074145","39.2576456074771","29.8345513459613","29.7191617254064","37.3528452469808","35.1014760936495","35.4746355901032","33.5909566671079","28.5967821970775","31.654961503978","31.5725939977718","32.7313670640839","",
"Late-demographic dividend","LTE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9819416702457","12.3881226464522","12.9122820240939","12.9904371341495","12.2566164308255","12.6134657526478","12.7894217708942","12.5487211078979","12.2683239416151","12.0949292968456","11.5601794276209","11.2378071615914","11.4680696932478","11.5293794048827","","",
"Lithuania","LTU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8245468908768","18.9089674146695","21.646091447724","22.1867095470891","22.2138171507516","20.3003732776969","19.4046292117649","19.2018397104698","19.0638544297548","19.3620092659203","19.754629223377","20.4842031803465","20.3693543521904","20.4820339162195","17.0401288023968","15.9649734661685","15.4823769505595","15.5299601501495","15.6012146391986","15.8363378502208","16.6948626853888","16.9315977516197","16.6338953480244","16.7720899238486","19.8565762867958","",
"Luxembourg","LUX","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","16.0974392403556","16.6101084994451","17.0578139742119","19.9615202958939","19.6415201615654","22.0398446911181","22.867776710463","21.1370881786867","21.575541203487","22.0199616116739","22.1528697354529","24.5856330440349","24.0465332393167","24.0188540540043","23.3381131221743","23.5308144369369","22.7588132408043","21.8281322202243","22.0973424345882","20.8723040695467","21.4303962282084","22.9455294991923","24.1761004760227","23.6398446183232","23.6978468006913","25.0291000362322","25.526292981895","24.7119506571982","25.3694687894873","25.0981620001541","24.6988618438363","24.6669688431135","24.2609285395235","25.5463080865664","24.1894473407458","24.6781108549531","24.7124040624538","25.1713080493763","25.1303306412007","24.6258732204128","25.7635689259374","25.9165828665906","25.7201807480038","24.1496914827481","24.3329620795712","25.0104538105792","26.7857393230875","26.2416128663341","",
"Latvia","LVA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2039379708092","19.3542798945632","18.6755123064554","22.2722130890022","23.6874281547057","22.6936251325936","20.7400776305666","20.6878326529854","19.9874896149991","20.2433160065241","20.3783376713513","21.4951899063878","22.1771321862165","21.6438653146896","20.7392143156468","18.7374571575301","19.7289754606118","19.9454822102441","20.9605241006518","21.5830694937467","22.0543769773761","22.3801218726788","23.4982534998132","23.4879989188129","22.8205580750928","21.3991663368997","",
"Macao SAR, China","MAC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2032392802383","16.0712546946724","14.3385195925348","14.31723014343","15.0420962953762","16.515655235937","17.3502452486996","20.17363126948","21.3842773718794","21.0979436782558","21.2552181040748","25.6004751068312","30.3943385813901","29.4599839652936","34.5329872561375","37.5629873635947","36.9378394617385","36.3769681813216","34.8052920761531","28.9486514591194","27.5814813262189","28.8269755197973","29.4935118225814","30.4544378675363","",
"St. Martin (French part)","MAF","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.676721475858","18.4154193783175","20.6514295555341","20.2477033406709","18.8549351466086","18.351209036907","","19.4054874639843","19.1652470155573","19.8732387628787","","","19.0725660331981","18.7897724841481","18.9788516520112","20.9729412608579","21.451021443388","23.9054028489523","26.4926255843365","23.4563039837761","22.8192333812509","23.2967561359164","23.9036403718971","22.3490893564297","22.0269511132987","21.2114989855756","21.4558870095265","21.755347231022","21.8741833125173","21.4482871202433","",
"Monaco","MCO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0896762347","18.2831060982003","18.0802408389372","15.0573539668779","14.7257496118183","12.1712003093085","12.8813543692286","14.6728701256381","16.3573926073926","18.4853394242006","19.5712115118202","20.5665356541269","20.4459489526716","17.6853133213094","15.160640793259","15.2403271612774","15.5953463259033","15.4696359631486","16.637494863151","16.4012368212384","16.2457922654319","17.4426122320836","17.6916295246373","17.3125803189446","",
"Madagascar","MDG","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.39190795377401","5.62645103861063","6.99104373069705","6.77059792619114","6.49953285523943","6.84586581735106","","","","","","","","8.59780028612767","9.37241986822963","8.69015551764536","9.20188162119539","9.84806132477098","11.3914513191542","8.3441486585365","8.53531938073355","8.71032254858013","8.36825325568717","8.78558990790621","8.44113208180377","8.94530803668372","9.24485087236574","10.027545004206","10.2158473066606","10.5244277546784","",
"Maldives","MDV","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","5.11540860885839","6.89145223306714","12.2199592668024","12.6318371351484","9.26165803108808","9.99113867966327","10.2897693672383","12.2840690978887","13.5706565793029","15.086961596825","13.9623192639112","14.6140952989065","14.9589823640772","13.7345373227277","13.0045821514292","13.5963884925789","13.4521788341822","14.4455044389877","14.2002404743947","14.0915704652276","13.796110041301","9.82630738897756","9.50792544852813","9.42070183448992","10.4894358542978","11.5693738822473","11.7564407107925","12.1474495062228","11.5788828140298","9.1006679916955","","","","","","","","","","","",
"Middle East & North Africa","MEA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","7.61061946902655","7.09117221418234","8","9.18181818181818","9.04449307075128","9.95132504056247","10.7402652973898","11.3428943937419","11.4238504988874","10.5458420369711","11.2178724526942","12.9993944590934","12.6232738045011","12.3125786260335","11.8649988837766","12.7475743653032","11.4119619762249","12.1392112213917","11.8483646611837","11.5944926057709","11.6024353429574","9.07061143521901","8.49192167477219","8.47962461733246","8.74298165622915","8.9877306757099","8.15561188297102","8.60813618545405","9.57286143756433","","","","","","","","10.0237674138845","9.67979626268781","10.1109133125608","10.0124026674765","9.77301560493986","10.294578624308","10.6256050549437","12.7823935220231","13.5343603549909","13.0356726825138","13.0652726103322","13.1482208467092","",
"Marshall Islands","MHL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.5073869075683","18.3325396020098","17.6055596563247","16.8394977172879","16.1913609748309","16.3727977692941","15.9692662549847","17.2731224769718","17.4658044739088","17.6896613601026","17.8142427173058","","",
"Middle income","MIC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5784864675531","11.9144841350951","12.3831387154484","12.6943077630691","12.5688279833662","12.4368189147425","12.1085029408434","11.9845078764859","11.7699952444781","11.889687664715","11.9815660717988","","",
"North Macedonia","MKD","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.425098651308","18.0826616858798","19.0748302217282","18.5239461061968","17.1295782664692","16.8656928030442","16.999651001969","16.4166504179317","15.6689580043276","16.2352837081218","16.8182331222247","16.9511578216024","17.1611135905492","17.5749310455044","17.1640175321617","",
"Mali","MLI","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7850780299968","10.585476749792","11.1732839031018","12.7679538099709","13.6870443362899","13.300258431538","13.3161448258333","13.0559705898701","11.8376139708391","12.9735828420195","12.8928505320254","12.5452140284448","12.9913134646021","13.0329665961324","12.6466400471577","14.0951093886952","15.3959707239547","15.8828451038729","11.6697373131735","14.501737538452","",
"Malta","MLT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","21.1711890730043","22.0143962946863","20.6659996999455","18.874721892246","17.7326365800818","18.3548309199279","19.1585531758364","","19.6942424223645","19.234036012698","18.5109664648153","17.8628441766262","16.8415187923307","17.6766655483894","17.1803216090225","16.5521534464962","17.5989121840081","17.8970137020048","42.4343268358167","43.0508343726736","44.1720400341012","45.2629229121742","42.314009539659","47.2580772781928","42.4185433375646","46.6252012928892","42.7055583292557","47.665561305959","48.5852718385086","51.4240941209651","53.7273251822357","54.0696694426087","55.0240060888744","58.8194518260269","60.0276658311125","62.5027945795084","25.8058759475621","26.0145109384539","25.3101188163035","25.8081278492337","25.6916731288311","25.7381547682427","25.9932861913314","24.3383576689848","25.2357720933326","25.6970373022559","25.9665031792027","25.8854245230144","",
"Myanmar","MMR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","9.42479753366172","7.612796448263","7.92264763025389","8.80519186781064","10.4564792033779","10.0094338048831","10.2114167420344","9.61174895435775","9.9277052238806","9.83102245487561","9.23669818868891","8.58443574407767","8.25519326447815","7.41173670242276","6.3655418074506","4.49352671473442","4.26178737654007","6.19778414572987","5.61020629285277","5.03739654451358","4.72801035299943","4.25171345046186","3.74448720005159","3.9593171544736","4.41523918074799","3.51930951883989","2.75274845684649","2.96650745818451","2.25714041101971","2.0010471703619","2.21041186420545","3.27245665609108","3.88177835640941","","","","","","","4.52409369741194","5.52956758874506","5.83582225603389","5.88449993847835","6.91471235807483","5.86545707313391","2.62563755990718","5.81400633182468","",
"Middle East & North Africa (excluding high income)","MNA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0813657403444","17.5173290209183","11.3241649294688","9.77395635608051","9.60234781614151","10.5724331514759","8.35867208733412","9.80581787762116","13.9101606963282","14.6620591872387","13.3692402225643","18.0387455713481","","","28.7099746786874","23.4791764785419","21.6518153603901","16.5402944034255","19.5931192505774","18.466991091551","15.3121421842763","15.7312080370605","12.9016342444466","11.7628140758499","11.3455301801396","13.6122286444137","16.7767846236974","","",
"Northern Mariana Islands","MNP","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7435550027425","17.0772263126761","19.0130702566721","21.824605202842","24.3200141376855","20.3300885126533","20.2988701657895","22.1882969379744","21.438117115238","27.0596635098081","",
"Mauritania","MRT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","20.1211734693878","19.7151782432929","17.7293064876958","16.5013089005236","18.4143957686559","17.6422764227642","16.6601279317697","19.090339261929","19.5174094707521","18.0105909255025","17.7781725888325","17.8127322269012","19.2661158177318","20.0931658351866","19.6468052738337","20.293441563829","19.1502893307681","18.1006276023863","18.281506612777","16.1142166084137","14.8129870776394","15.9934846039966","15.9933620670276","16.7486564879595","16.953664022797","15.1408012855365","15.0065488041807","16.0953276199032","16.240267058843","17.2563871089965","16.0286714228025","15.1054617551751","16.9672194586532","18.0730130657124","18.0167133723215","18.0045184138976","18.6217074867957","18.3666087535614","18.4661864705072","8.99395695949919","18.1284135107472","18.546871105925","19.1247260086108","19.9433412862925","",
"Malawi","MWI","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4658535990946","15.37291389694","15.4518437508225","13.5570747854235","14.1290373017969","15.9341360009702","15.2421953659732","15.4890813193579","17.2879238401768","17.3891707531498","17.2536670025293","",
"Malaysia","MYS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3779263159554","19.7533668092053","16.7301574972727","14.0937080235667","13.6669089031737","17.7948888050621","17.4469550876406","15.4956551225138","15.1990937626569","14.8263910607125","14.5161969824928","14.3037228371975","14.6629582567858","14.9405015326636","13.3321953103767","14.794353171378","15.613146742555","15.310235280489","14.8407907140268","14.0568621293393","13.5507251724192","12.9459662411797","12.0252283560742","11.9525083649008","",
